username,text,date
westinmyles21,Blueface stage diving at The Summer Smash festival #Blueface #hiphop #rap #nojumper #thesummersmash #lyricallemonade https://t.co/UgBW8oRbtu,2023-03-30 03:21:44+00:00
saraiddesilva,Right that’s the LAST time I trust a tiktok chef,2023-03-30 03:21:43+00:00
LongMayHeReign1,Every time I see someone eating kimchi on tiktok it looks like it slaps. I wanna try it so bad.,2023-03-30 03:21:41+00:00
girolamo5151,Check out Columbus Ohio 😈's video! #TikTok https://t.co/8JY6RPck5u oh if only ever one had guns then it would be a mass shooting,2023-03-30 03:21:41+00:00
kiwjungwoo,"The reverberation of NMIXX’s ditty filled the air, and as I began to sway to the melody, TikTok’s record button was… https://t.co/2aeFUIacRy",2023-03-30 03:21:40+00:00
HarrisH30894075,"@Nash076 If young voters want Trans kids and the planet to burn cause of TikTok then we are already screwed. 

I th… https://t.co/hskOWwd37F",2023-03-30 03:21:39+00:00
Had2BThere412,Check out Animeezy's video! #TikTok https://t.co/Tn8iqxcsVM,2023-03-30 03:21:38+00:00
eggsmugler,@realkennethrog @MSNBC No really when you look at the time frame of when they got rid of the dislike button it does… https://t.co/dJHN6gYjIR,2023-03-30 03:21:37+00:00
Lexi_noodlearts,Liked One video of that welcome home have and now my TikTok is filled with puppets,2023-03-30 03:21:33+00:00
Salute_CC,Not there’s a TikTok showing that Kwame was on S10 (in the background ?) of Married at First Sight in DC ???????? #LoveisBlind4,2023-03-30 03:21:33+00:00
cypchpm,Check out EXO's video! #TikTok https://t.co/mu2Y6grr9D ฮ้องไห้,2023-03-30 03:21:33+00:00
Devin12983811,@C0wH0m0 @RonStan44933983 @libsoftiktok I don't think I could improve on the real-life freak in the TikTok posted at the top of this thread.,2023-03-30 03:21:32+00:00
shockg523,"Check out Mickey, Maris &amp; Meg's video! #TikTok https://t.co/9c1C6QMxMw 🤣🤣🤣",2023-03-30 03:21:31+00:00
USEXOLUNION,Check out EXO's video! #TikTok https://t.co/KX4yqfGWYT,2023-03-30 03:21:31+00:00
TheQueenGoldi,TONIGHT WAS SO FUCKING LIT ON TIKTOK I CANNOT EVEN,2023-03-30 03:21:31+00:00
704Sammie,Not my dad being influenced on TikTok 😭😭,2023-03-30 03:21:30+00:00
NoraJaquish,"seLlinG manY instagRAm &amp; twiTteEr accOuNts at lOW pRices. hmu for deTails..

saLe seLl bUy BuyIng twItter TikTok Yo… https://t.co/WKMisQ8J6U",2023-03-30 03:21:28+00:00
JBeaverton,"@thenewsjunkie @OrangeCoSheriff @SheriffMina You may be right, @tiktok_us hits different.",2023-03-30 03:21:28+00:00
iTreySantana,Check out JB's video! #TikTok https://t.co/6xOpW5Y17I,2023-03-30 03:21:27+00:00
sydssplinter,canon i was the chili https://t.co/N8aomO3RMe,2023-03-30 03:21:27+00:00
bostonian_poet,"#poetry #tiktokdown banning #politics #America 
Those victims families were most likely republicans. We're all… https://t.co/OTAHWnHsTJ",2023-03-30 03:21:26+00:00
USEXOLUNION,Check out EXO's video! #TikTok https://t.co/CZ2G1lsn0f,2023-03-30 03:21:26+00:00
aho3inherbag,everytime i leave a nigga alone i get those card readings on tiktok…,2023-03-30 03:21:25+00:00
gwskarl,it’s not mads problem that u feel insecure when u look at her. she’s a real person too and he gets insecure too. if… https://t.co/AWq1dYLd8F,2023-03-30 03:21:25+00:00
mystic_ronin,And people still support it because they just hate Tiktok… and some people didn’t actually read into it… instead th… https://t.co/rdxchE14wK,2023-03-30 03:21:22+00:00
micgrimaldo19,the amount of tiktok’s and reels me and julissa send each other everyday is crazyyy😂,2023-03-30 03:21:22+00:00
LevangRuth,Check out Sarah Hensley's video! #TikTok https://t.co/RmbY0Ch2AW,2023-03-30 03:21:20+00:00
Richard78876212,Check out sandy's video! #TikTok https://t.co/9Qa0H6DgXs Hey Yall listen up,2023-03-30 03:21:20+00:00
Baylee_Hutchins,my boyfriend to me for literally no reason #TikTok https://t.co/tFA7w5URyf,2023-03-30 03:21:19+00:00
JustUrFavWeirdo,"Sigh! So I decided to check out this new lemon8 app and tbh, it's like Pinterest meets TikTok.

Also here medzing h… https://t.co/BhH0oGsdsn",2023-03-30 03:21:18+00:00
Tomstermia,@SenHawleyPress 150 million of us on TikTok watching closely to see who we need to vote out in the next election. W… https://t.co/QU2EgFyeRW,2023-03-30 03:21:18+00:00
ariiimaginess,@hiimhuddy chi why are they trying to put porn on tiktok its alr on twitter and google😭 like have some decorum https://t.co/kWy8jjYXqU,2023-03-30 03:21:18+00:00
MohamedAlUbaidy,"Use TikTok more.

They’re trying to ban it for a reason.",2023-03-30 03:21:15+00:00
AlyssaFartzHQ,begging that frost doesn’t see the 7 charges from tiktok and declare it fraud,2023-03-30 03:21:13+00:00
DataOlytics,TikTok! 👍 TikTok ban bill fails to advance in the Senate today https://t.co/OeuppVjVn7 via @YouTube,2023-03-30 03:21:13+00:00
THE_clue_LESS,I wanna do funny tiktok dances with suitors come here n dance wit meeeeeeeeee &gt;:3,2023-03-30 03:21:13+00:00
gracesporttakes,"go like my recent tiktok :)

https://t.co/ZmBvduLlxO",2023-03-30 03:21:11+00:00
ZeroReax,Woah now he can cross into the Tiktok verse https://t.co/uLZqKafZnF,2023-03-30 03:21:10+00:00
Cinderace302,Check out Jacknjellify’s video! #TikTok &gt;  https://t.co/rgX9xX0AYW,2023-03-30 03:21:09+00:00
FPatriot22,Check out Ryan Foley's video! #TikTok https://t.co/wGJmrBcwPM,2023-03-30 03:21:09+00:00
Caroltvalways,Check out tinazphilbeck47's video! #TikTok https://t.co/fuWPKUb0rO,2023-03-30 03:21:06+00:00
kimmerylynn,@ea_ver @SteffyEvans @TikTokSupport @tiktok_us @TwitterSupport 😉 We are laughing with ya.,2023-03-30 03:21:04+00:00
kjennings4,@tiktok_us  Unban @witchfoot_incorporated #unbanwitchfoot #unbanwitchfoot_incorporated  banning people for NO reaso… https://t.co/h53EXICV6R,2023-03-30 03:21:03+00:00
lil721_,"every since tiktok got the repost option, i repost everything lol",2023-03-30 03:21:03+00:00
Mboyd13,@LindseyGrahamSC @JesseBWatters @FoxNews The new #tiktok bill is a million times worse then the Patriot Act 😡,2023-03-30 03:21:03+00:00
ndibagno,"@ShafranScott I have no problem with banning TikTok, but we don’t need to give more power to the Commerce Department.",2023-03-30 03:21:02+00:00
SukritGanesh,"@fuelgrannie This is an SRO, it's likely they provide a fridge, microwave, and bed with the unit. But even without… https://t.co/yTiPyEEcK1",2023-03-30 03:21:02+00:00
wholesaleluxur2,"Dm me to get more detail and discount🥰🥰
Album👉 https://t.co/CkQUhOLBtu
pinterest:https://t.co/ren04rGgm1
tiktok:… https://t.co/KhFVyu5Qm3",2023-03-30 03:21:01+00:00
SquirtAlchemist,No way I found [mutual that I implicate to be a fat nigga who smells like Bob Ross's hair]'s TikTok https://t.co/dh3qx8aIC6,2023-03-30 03:20:58+00:00
keyoshax3,"@AaliyahJay Who Olivia , Sean &amp; them on Tiktok lol",2023-03-30 03:20:54+00:00
NPoloskyIII,@wilderpatriot What TF are these freaks gonna do when TikTok is gone?? lol YouTube Shorts?,2023-03-30 03:20:52+00:00
KARLIEMARXXX,"@breerunway i love that literally anyone can become a popular artist now with the popularity of tiktok/spotify, but… https://t.co/1ZFD4nnVvO",2023-03-30 03:20:52+00:00
AnonOpsUnited,"From the U.S. and Canada to India and Afghanistan, various countries have banned or restricted TikTok due to concer… https://t.co/5cHyj8SGuw",2023-03-30 03:20:52+00:00
muranishira,I'm patiently waiting for jimin and ni-ki's tiktok,2023-03-30 03:20:51+00:00
AssetConductor,TikTok BANNED! (RESTRICT Act ATTACKS The Entire Internet) https://t.co/6JqUlQc6iz via @YouTube,2023-03-30 03:20:51+00:00
iIovegoku,OH BROTHERRRRRR https://t.co/rjEcTzIW8k,2023-03-30 03:20:48+00:00
AraceliBojorqu7,Stop the TikTok Ban - Sign the Petition! https://t.co/I8lHqrYrQt via @Change #TikTok #TikTokBan,2023-03-30 03:20:48+00:00
mailoveseokjin,my TikTok is full of Cameron and Lauren videos from love is blind season 1 &amp; how they’re the only successful couple… https://t.co/tnNpeQFuKK,2023-03-30 03:20:44+00:00
udwhody,Check out Luis Pabon's video! #TikTok https://t.co/O0cTYaciYV,2023-03-30 03:20:44+00:00
PinkyBrainFart,WWlllCheck out Dela-Info's video! #TikTok https://t.co/a4lrz8bZTp,2023-03-30 03:20:44+00:00
CryptoB_K,"@AltcoinPsycho ""BTC DOMINANCE IS SLOWING DOWN! ALTCOIN SEASON IS HERE! USA BANK CRISIS! DOLLAR IS BAD! MEANING BTC… https://t.co/RDQAQT7CYX",2023-03-30 03:20:43+00:00
toriwalg,"Mr. Rovers 🐥🐻🐶

https://t.co/gse6wRBdRm",2023-03-30 03:20:43+00:00
JayTheRevelator,Check out J•Rev's video! #TikTok https://t.co/x2hgx7g1fE #CHH #hiphop #music #NewRelease #NowListening #NowPlaying #rap,2023-03-30 03:20:40+00:00
stillneedajob,congress needs to ban these fucking dryers instead of tiktok https://t.co/7eh0rnFnWx,2023-03-30 03:20:39+00:00
pixyllowl,13. this tiktok is longer but the first 8 seconds are perfection alone https://t.co/PjzyVYfrsJ,2023-03-30 03:20:39+00:00
hoodathort,"Check out Larry Lexicon's video! #TikTok https://t.co/klpeeHzkz0

Schools in the U.S. these days….🤦‍♀️",2023-03-30 03:20:39+00:00
stocksharks_,"For its part, TikTok has floated ""Project Texas,"" which is a $1.5 billion plan that would move all of TikTok's data… https://t.co/6HDHJNcuTe",2023-03-30 03:20:39+00:00
buzz95301,Check out Kayla McMahan's video! #TikTok https://t.co/s0QZ1FoQKg,2023-03-30 03:20:37+00:00
chaevibezz,Am I the only one who is intrigued in the drama with that polyamorous couple on tiktok? That everyone be interrogating??,2023-03-30 03:20:37+00:00
stocksharks_,"Such a ban would be unprecedented, but it highlights growing concerns that TikTok parent company ByteDance is behol… https://t.co/RLO4jG8txr",2023-03-30 03:20:36+00:00
setmefreerry,YALL PLEASE LIKE THIS UP ITS SO EMBARASSING AND MY IRLS ARE LURKING https://t.co/qtzs5U8JGq,2023-03-30 03:20:33+00:00
stocksharks_,The chances of TikTok getting banned in the US have soared to 90% after CEO Shou Zi Chew gave evasive testimony to… https://t.co/0eC7BxFIbx,2023-03-30 03:20:33+00:00
BIGMEL____,On that TikTok Ppl thought I was a nerd back then I was just blind I was just a bad nigga with glasses bruh that’s… https://t.co/6IiuntfRV4,2023-03-30 03:20:33+00:00
MSNBC,TikTok creators weigh in on potential TikTok ban: “There is a data privacy crisis in this country that we need to a… https://t.co/FMnWzlslk9,2023-03-30 03:20:31+00:00
faiirywonz,niki and jimin tiktok tmrw https://t.co/AyZfY2uAzW,2023-03-30 03:20:30+00:00
miseryamericana,@nobodynoswift like get a life 😭 tiktok made me feel bad abt myself so i deleted the app. it’s rly that simple like close ur phone????,2023-03-30 03:20:30+00:00
personalfitnes3,"Special #ThankYou to those helping me reach my 1k goal on #TikTok. 🙏🙂
You all are greatly appreciated.
⬇️ TAP HERE… https://t.co/kTiQxgcUlA",2023-03-30 03:20:30+00:00
bigboyfous,@elsidcad I saw another one on tiktok advertising it for €19.95 😂😂,2023-03-30 03:20:28+00:00
DawnStarVT,"I know the tiktok ban thing is serious and all but can I ask a question?

What happened to net neutrality? Didnt th… https://t.co/4L4qy6LLar",2023-03-30 03:20:26+00:00
Austrollian,"@carlosgil83 @WhaleChart you are missing the point, it's not about tiktok at all.
it is about putting in laws to co… https://t.co/vM1SUPimlh",2023-03-30 03:20:26+00:00
KenWNichols1,"@E90959876901 @HawleyMO I'm uncertain about banning TikTok (the CCP doesn't have 1A rights in the US), but like you… https://t.co/9RZb1QRS6c",2023-03-30 03:20:25+00:00
Abubaka62890555,Check out PTI OFFICIAL's video! #TikTok https://t.co/iI6OhsW3q3,2023-03-30 03:20:24+00:00
renkemuffin,When I upload stand-up comedy clips on TikTok the laughs come in real soft on the audio... but on other platforms t… https://t.co/GcYYwWyDbq,2023-03-30 03:20:23+00:00
kayeligsay_,"Thank you TikTok, you made it possible for me to find a good baby crib for my Emier! 🙌",2023-03-30 03:20:22+00:00
C_Stumblers,@tiktok_us you guys banned me again for showing my tumblers on live! why?,2023-03-30 03:20:20+00:00
wholesaleluxur2,"Dm me to get more detail and discount🥰🥰
Album👉 https://t.co/CkQUhOLBtu
pinterest:https://t.co/ren04rGgm1
tiktok:… https://t.co/rS1AXM3PpL",2023-03-30 03:20:20+00:00
szuming,"Full house / 門庭若市
https://t.co/LhGCMWvTz7
https://t.co/OxRraIyPQB

Spotify, Apple Music, iTunes, Amazon, KKBox, Tik… https://t.co/EY1iL8ZkaC",2023-03-30 03:20:18+00:00
STRONGULATE,Don't miss out. https://t.co/oVt02XZ2EH,2023-03-30 03:20:17+00:00
JMFC206SEA,@RepMTG not only does @PepperidgeFarm remember but so does the internet and you’re a liar. https://t.co/33aFZT8sTy,2023-03-30 03:20:16+00:00
Claude60239982,Check out The Jordan Report's video! #TikTok https://t.co/78jenPKxoQ,2023-03-30 03:20:16+00:00
starridani,lrt i forgot about that tiktok it's been SO long and i'm laughing so hard at it rn that i'm cryjng,2023-03-30 03:20:16+00:00
PeaceLandThread,using effects in tiktok like word art on a 2nd grade power point https://t.co/95kBn5knlQ,2023-03-30 03:20:15+00:00
stephlimllam,"I'm on other stuff too:

@stephlimllam 😺

insta: https://t.co/ghXgp8WUeI
tiktok: https://t.co/ghXgp8WUeI
tumblr:… https://t.co/7cQZ8uXeJe",2023-03-30 03:20:14+00:00
Nvrmore_1968,"@redd3vil777 @Reuters My point is the app is silly entertainment, not a productivity app like MS 365 apps, etc.

If… https://t.co/aULYqJPUOs",2023-03-30 03:20:12+00:00
Org_KingMike,Check out DONKING3333's video! #TikTok https://t.co/4rCLUmpFUt,2023-03-30 03:20:12+00:00
DavidDmgz07,@EdgarC_7 $20 extra for the TikTok lmao 😂😂,2023-03-30 03:20:11+00:00
shawnnalove2,"every time I get on TikTok, I add something to my cart.. 😩",2023-03-30 03:20:11+00:00
SherieNic,@SenRandPaul @tiktok_us Love that you don’t follow the hive mind on this or Covid.,2023-03-30 03:20:11+00:00
cocorealeomma,"AMERICA FAKE LAND OF THE FREE BUT BANS TIKTOK FREEDOM OF EXPRESSION,",2023-03-30 03:20:10+00:00
pngprmxx,Check out EXO's video! #TikTok https://t.co/H41QnByeJz,2023-03-30 03:20:10+00:00
harabeomjji,guess my Tiktok videos are working as they should 😆 STAN THE BOYZ!!! 💯 https://t.co/tAIPedU9dd,2023-03-30 03:20:08+00:00
eyesareonyounow,"@atRachelGilmore FRANCE, NETHERLANDS THO. But hey you do you the propaganda queen of tiktok. What a failure of a human you are.",2023-03-30 03:20:05+00:00
LuisOli90986971,"People spoke the right to defend ourselves don't go any more breaking doors,and then ,was Rong house or apartment,t… https://t.co/Dxp7nbaADL",2023-03-30 03:20:04+00:00
jgpetruna,"@RepBowman Was this your idea, or is this TikTok money talking/shouting/ranting?",2023-03-30 03:20:04+00:00
StephieBaxter,Alexandria stand off as of 5 hours ago @EITMonline from tiktok https://t.co/G5fRP6fm2U,2023-03-30 03:20:04+00:00
bloomingset,@hrhbabie BABY BABY BABY THIS IS ME TO YOU https://t.co/4hwTL3A5ec,2023-03-30 03:20:01+00:00
hellerphant,"Excited to announce that @hashimediakk is currently looking for an Influencer Manager to join our team, working dir… https://t.co/peY6kC7A4t",2023-03-30 03:19:59+00:00
BlueJeff88,"@SenTomCotton So you want Big Government Regulations to censor Freedom of Speech on tiktok.

🤡💩",2023-03-30 03:19:59+00:00
jugnworn,"🎥 carrying through ROVER challange on tiktok! sadly, i can't did it with Kai senior, but congratulations for Kai se… https://t.co/9fgDdzMPEi",2023-03-30 03:19:57+00:00
patrickstrfsh77,Check out Felice's video! #TikTok https://t.co/WGCJAtV055,2023-03-30 03:19:52+00:00
Alyric3,@yagabbssdidit_ man i turn it on and watch tiktok,2023-03-30 03:19:52+00:00
TravisBaggett5,@OurRightsToday @HawleyMO He’s regurgitating a story 60 Minutes did on TikTok 2 years ago. If you were busy watchin… https://t.co/xIRKlt5zef,2023-03-30 03:19:49+00:00
OAlvarez80,Check out KG's video! #TikTok https://t.co/y84EDndhmR,2023-03-30 03:19:47+00:00
Lunwithdasauce,I’m so damn tired of seeing that poly couple on my tiktok idgaf about them hoes fuckin the same man wanting to be sister wives and shit  🙄,2023-03-30 03:19:46+00:00
KY00NNG,it’s still on tiktok god bless,2023-03-30 03:19:44+00:00
danylanzhou,@firstofhern1 “she’s the antithesis of her ancestors bc she wants to break the wheel but she’ll succumb to the evil… https://t.co/yntOyQOoFk,2023-03-30 03:19:44+00:00
NMFreed,TikTok needs this game https://t.co/JMPa1YGOk3,2023-03-30 03:19:42+00:00
loveyroyals,@freedomxme send me your tiktok now,2023-03-30 03:19:42+00:00
Amrit_HxH,Anti-TikTok laws threaten free speech to preserve US tech monopolies https://t.co/hgV2XnR0cq via @YouTube from… https://t.co/BUGH6btX5E,2023-03-30 03:19:41+00:00
dxnnypascal,why did everyone’s mom on tiktok go to high school with pedro pascal,2023-03-30 03:19:41+00:00
Candydaz1,"I made an LPS TikTok feel free to go check it out if you like littlest pet shop

I only have two videos on there so… https://t.co/vgRVf38umZ",2023-03-30 03:19:40+00:00
MohamedMareeii,Check out Youcef 123's video! #TikTok https://t.co/NKrBFrIfb9,2023-03-30 03:19:38+00:00
bearyeojinn,"tiktok moot followed me back, sent me their videos and asked me to like them then unfollowed me deleted the videos… https://t.co/yi6fLN4zR8",2023-03-30 03:19:36+00:00
odishabhaskar,"#KaraSantorelli, 18-year-old #TikTok star, dies in tragic car crash https://t.co/GQE71PL5NY",2023-03-30 03:19:36+00:00
Banjo_Offical,"WHEN WILL THEY LEARN??? If you enjoyed I’d really appreciate if you check out my Socials!🤟🏻 @SmallCreatorSCC 
YouTu… https://t.co/5p0QmWvCez",2023-03-30 03:19:33+00:00
AaronMarcelineo,Business owner hopes politicians see marketing benefits from TikTok during consideration on national ban.… https://t.co/dggij6tan1,2023-03-30 03:19:32+00:00
gimleteyeLA,@marcorubio @tiktok_us White Supremacist network busted with enough fentanyl to kill over a million people. Don’t t… https://t.co/XcnDg3unL2,2023-03-30 03:19:30+00:00
